55.94619,-3.185443,W,55.94619,-3.185743,0.0,248.75
55.94619,-3.185743,SSW,55.945912836140245,-3.1858578050297095,8.843277363547827,294.88326621014306
55.945912836140245,-3.1858578050297095,SW,55.94570070410589,-3.1860699370640653,63.89077161328387,310.48335311350996
55.94570070410589,-3.1860699370640653,E,55.94570070410589,-3.185769937064065,63.89077161328387,309.23335311350996
55.94570070410589,-3.185769937064065,NNW,55.945977867965645,-3.1858847420937746,63.89077161328387,307.98335311350996
55.945977867965645,-3.1858847420937746,WSW,55.945863062935935,-3.186161905953528,63.89077161328387,306.73335311350996
55.945863062935935,-3.186161905953528,W,55.945863062935935,-3.186461905953528,152.14772759327272,343.43140261166116
55.945863062935935,-3.186461905953528,S,55.94556306293593,-3.186461905953528,273.34480280543016,454.85000227713067
55.94556306293593,-3.186461905953528,SE,55.945350930901576,-3.1862497739191724,377.8282390301433,489.48626727188395
55.945350930901576,-3.1862497739191724,SE,55.94513879886722,-3.1860376418848166,377.8282390301433,488.23626727188395
55.94513879886722,-3.1860376418848166,ESE,55.94502399383751,-3.1857604780250632,475.5474501396809,590.2181352976137
55.94502399383751,-3.1857604780250632,ESE,55.9449091888078,-3.18548331416531,475.5474501396809,588.9681352976137
55.9449091888078,-3.18548331416531,ESE,55.94479438377809,-3.1852061503055564,572.6045202967571,632.6432728598757
55.94479438377809,-3.1852061503055564,E,55.94479438377809,-3.1849061503055562,625.8788100790805,731.0469730022905
55.94479438377809,-3.1849061503055562,NE,55.945006515812445,-3.1846940182712005,625.8788100790805,729.7969730022905
55.945006515812445,-3.1846940182712005,ENE,55.945121320842155,-3.184416854411447,625.8788100790805,728.5469730022905
55.945121320842155,-3.184416854411447,NNW,55.94539848470191,-3.1845316594411566,625.8788100790805,727.2969730022905
55.94539848470191,-3.1845316594411566,N,55.945698484701914,-3.1845316594411566,625.8788100790805,726.0469730022905
55.945698484701914,-3.1845316594411566,NNE,55.94597564856167,-3.184416854411447,625.8788100790805,724.7969730022905
